timestamp,category,player_a_espn_id,player_b_espn_id,choice,anonymous_mode
2026-07-06T04:20:44Z,season,3915511,3886812,a,False
2026-07-06T04:20:45Z,season,3915511,3127292,a,False
2026-07-06T04:20:46Z,season,3915511,4601080,a,False
2026-07-06T04:20:47Z,season,3915511,4360635,a,False
2026-07-06T04:20:48Z,season,3915511,4372561,a,False
2026-07-06T04:20:49Z,season,3915511,4045163,a,False
2026-07-06T04:20:50Z,season,3915511,4048228,a,False
2026-07-06T04:20:51Z,season,3915511,4039505,a,False
2026-07-06T04:21:02Z,season,3915511,4685702,skip,False
2026-07-06T04:21:05Z,season,4241983,4361432,b,False
2026-07-06T04:21:08Z,season,4361432,3886812,a,False
2026-07-06T04:21:09Z,season,4361432,4045163,a,False
2026-07-06T04:21:10Z,season,4361432,3149687,a,False
2026-07-06T04:21:12Z,season,4361432,4401805,a,False
2026-07-06T04:21:13Z,season,4361432,4361088,a,False
2026-07-06T04:21:14Z,season,4361432,3052897,a,False
2026-07-06T04:21:15Z,season,4361432,4567506,a,False
2026-07-06T04:21:16Z,season,4361432,2991662,a,False
2026-07-06T04:21:18Z,season,4361432,4685247,a,False
2026-07-06T04:21:19Z,season,4361432,3895856,a,False
2026-07-06T04:21:21Z,season,4361432,4242335,b,False
2026-07-06T04:21:23Z,season,4242335,16800,a,False
2026-07-06T04:21:24Z,season,4242335,3052587,a,False
2026-07-06T04:21:26Z,season,4242335,4911851,a,False
2026-07-06T04:21:30Z,season,4242335,4241401,a,False
2026-07-06T04:21:32Z,season,4242335,3042519,a,False
2026-07-06T04:21:39Z,season,4242335,4430737,a,False
2026-07-06T04:21:45Z,season,4242335,4430637,a,False
2026-07-06T04:21:51Z,season,2577417,4426348,b,False
2026-07-06T04:21:55Z,season,4426348,4685720,a,False
2026-07-06T04:21:57Z,season,4426348,3039707,a,False
2026-07-06T04:21:58Z,season,4426348,4038815,a,False
2026-07-06T04:21:59Z,season,4426348,3061612,a,False
2026-07-06T04:22:01Z,season,4426348,4372716,a,False
2026-07-06T04:22:03Z,season,4426348,3043275,a,False
2026-07-06T04:22:05Z,season,4426348,4427238,a,False
2026-07-06T04:22:06Z,season,4426348,4258595,a,False
2026-07-06T04:22:07Z,season,4426348,3886812,a,False
2026-07-06T04:22:14Z,season,4426348,4569618,a,False
2026-07-06T04:22:15Z,season,4426348,4877203,a,False
2026-07-06T04:22:17Z,season,4426348,4429022,a,False
2026-07-06T04:22:18Z,season,4426348,4682745,a,False
2026-07-06T04:22:20Z,season,4426348,4368003,a,False
2026-07-06T04:22:22Z,season,4426348,4431452,b,False
2026-07-06T04:22:23Z,season,4431452,4257364,a,False
2026-07-06T04:22:25Z,season,4431452,4567506,a,False
